match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
11673958,121441,"Bogota, Colombia",bogota-colombia,,Challenger,challenger,125,Red clay,125,False,False,False,False,0,2
11673962,121441,"Bogota, Colombia",bogota-colombia,,Challenger,challenger,125,Red clay,125,False,False,False,False,0,2
11673963,121441,"Bogota, Colombia",bogota-colombia,,Challenger,challenger,125,Red clay,125,False,False,False,False,0,2
11673993,121451,"Braga, Portugal",braga-portugal,,Challenger,challenger,163,Red clay,75,False,False,False,False,0,2
11674000,121453,"Charleston, USA",charleston-usa,,Challenger,challenger,71,Hardcourt outdoor,75,False,False,False,False,0,2
11674008,121453,"Charleston, USA",charleston-usa,,Challenger,challenger,71,Hardcourt outdoor,75,False,False,False,False,0,2
11674011,121453,"Charleston, USA",charleston-usa,,Challenger,challenger,71,Hardcourt outdoor,75,False,False,False,False,0,2
11674026,121456,"Orleans, France",orleans-france,,Challenger,challenger,181,Hardcourt indoor,125,False,False,False,False,0,2
11674032,121456,"Orleans, France",orleans-france,,Challenger,challenger,181,Hardcourt indoor,125,False,False,False,False,0,2
11674034,121456,"Orleans, France",orleans-france,,Challenger,challenger,181,Hardcourt indoor,125,False,False,False,False,0,2
11674074,121466,"Tokyo, Japan",tokyo-japan,,WTA,wta,789,Hardcourt outdoor,500,False,False,False,False,0,2
11674103,121475,"Astana, Kazakhstan",astana-kazakhstan,,ATP,atp,1290,Hardcourt indoor,250,False,False,False,False,0,2
11674105,121475,"Astana, Kazakhstan",astana-kazakhstan,,ATP,atp,1290,Hardcourt indoor,250,False,False,False,False,0,2
11674110,121475,"Astana, Kazakhstan",astana-kazakhstan,,ATP,atp,1290,Hardcourt indoor,250,False,False,False,False,0,2
11674111,121475,"Astana, Kazakhstan",astana-kazakhstan,,ATP,atp,1290,Hardcourt indoor,250,False,False,False,False,0,2
11674112,121475,"Astana, Kazakhstan",astana-kazakhstan,,ATP,atp,1290,Hardcourt indoor,250,False,False,False,False,0,2
11674113,121475,"Astana, Kazakhstan",astana-kazakhstan,,ATP,atp,1290,Hardcourt indoor,250,False,False,False,False,0,2
11674114,121475,"Astana, Kazakhstan",astana-kazakhstan,,ATP,atp,1290,Hardcourt indoor,250,False,False,False,False,0,2
11675440,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11675443,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11675444,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11675445,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11675446,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11675447,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11675448,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11675449,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11675450,121516,"Beijing, China",beijing-china,,ATP,atp,2423,Hardcourt outdoor,500,False,False,False,False,0,2
11686269,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11686272,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11686275,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11686276,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11686281,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11688311,121741,"Albuquerque, NM, Singles Main, M-ITF-USA-35A",albuquerque-nm-singles-main-m-itf-usa-35a,,ITF Men,itf-men,7,Hardcourt outdoor,,False,False,False,False,0,2
11696863,121682,"Forbach, Singles Main, M-ITF-FRA-19A",forbach-singles-main-m-itf-fra-19a,,ITF Men,itf-men,8,Carpet indoor,,False,False,False,False,0,2
11697105,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697107,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697108,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697110,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697112,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697113,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697117,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697118,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697119,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697120,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697121,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697122,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697123,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697124,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697126,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11697152,121719,"Hilton Head, SC, Singles Main, W-ITF-USA-43A",hilton-head-sc-singles-main-w-itf-usa-43a,,ITF Women,itf-women,18,Red clay,,False,False,False,False,0,2
11697216,121682,"Forbach, Singles Main, M-ITF-FRA-19A",forbach-singles-main-m-itf-fra-19a,,ITF Men,itf-men,8,Carpet indoor,,False,False,False,False,0,2
11697223,121719,"Hilton Head, SC, Singles Main, W-ITF-USA-43A",hilton-head-sc-singles-main-w-itf-usa-43a,,ITF Women,itf-women,18,Red clay,,False,False,False,False,0,2
11697237,121723,"Lujan, Singles Main, M-ITF-ARG-07A",lujan-singles-main-m-itf-arg-07a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
11697262,121724,"Lujan, Singles Main, W-ITF-ARG-09A",lujan-singles-main-w-itf-arg-09a,,ITF Women,itf-women,14,Red clay,,False,False,False,False,0,2
11697278,121741,"Albuquerque, NM, Singles Main, M-ITF-USA-35A",albuquerque-nm-singles-main-m-itf-usa-35a,,ITF Men,itf-men,7,Hardcourt outdoor,,False,False,False,False,0,2
11697304,121723,"Lujan, Singles Main, M-ITF-ARG-07A",lujan-singles-main-m-itf-arg-07a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
11697306,121741,"Albuquerque, NM, Singles Main, M-ITF-USA-35A",albuquerque-nm-singles-main-m-itf-usa-35a,,ITF Men,itf-men,7,Hardcourt outdoor,,False,False,False,False,0,2
11697309,121724,"Lujan, Singles Main, W-ITF-ARG-09A",lujan-singles-main-w-itf-arg-09a,,ITF Women,itf-women,14,Red clay,,False,False,False,False,0,2
11697316,121746,"Templeton, CA, Singles Main, W-ITF-USA-42A",templeton-ca-singles-main-w-itf-usa-42a,,ITF Women,itf-women,24,Hardcourt outdoor,,False,False,False,False,0,2
11698042,121746,"Templeton, CA, Singles Main, W-ITF-USA-42A",templeton-ca-singles-main-w-itf-usa-42a,,ITF Women,itf-women,24,Hardcourt outdoor,,False,False,False,False,0,2
11698055,121632,"Nanao, Singles Main, W-ITF-JPN-21A",nanao-singles-main-w-itf-jpn-21a,,ITF Women,itf-women,8,,,False,False,False,False,0,2
11698354,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698355,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698356,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698357,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698358,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698359,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698360,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698361,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698362,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698363,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698364,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698365,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698366,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698367,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698368,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698369,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698370,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698371,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698372,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698373,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698374,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698375,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698376,121840,"North Cairns, Singles Qualifying, M-ITF-AUS-10A",north-cairns-singles-qualifying-m-itf-aus-10a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,False,0,2
11698377,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698378,121841,"North Cairns, Singles Qualifying, W-ITF-AUS-12A",north-cairns-singles-qualifying-w-itf-aus-12a,,ITF Women,itf-women,8,Hardcourt outdoor,,False,False,False,False,0,2
11698379,121737,"Sharm ElSheikh, Singles Main, M-ITF-EGY-15A",sharm-elsheikh-singles-main-m-itf-egy-15a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,False,False,False,0,2
11698395,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11698397,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11698398,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11698399,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11698400,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11698401,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11698402,121644,"Beijing, China",beijing-china,,WTA,wta,1240,Hardcourt outdoor,1000,False,False,False,False,0,2
11698403,121764,"Sharm ElSheikh, Singles Main, W-ITF-EGY-14A",sharm-elsheikh-singles-main-w-itf-egy-14a,,ITF Women,itf-women,7,Hardcourt outdoor,,False,False,False,False,0,2
11698476,121691,"Sabadell, Singles Main, M-ITF-ESP-30A",sabadell-singles-main-m-itf-esp-30a,,ITF Men,itf-men,14,Red clay,,False,False,False,False,0,2
11698477,121696,"Monastir, Singles Main, W-ITF-TUN-41A",monastir-singles-main-w-itf-tun-41a,,ITF Women,itf-women,13,Hardcourt outdoor,,False,False,False,False,0,2
11698544,121711,"Pazardzhik, Singles Main, M-ITF-BUL-01B",pazardzhik-singles-main-m-itf-bul-01b,,ITF Men,itf-men,5,Red clay,,False,False,False,False,0,2
11698550,121743,"Zlatibor, Singles Main, M-ITF-SRB-19A",zlatibor-singles-main-m-itf-srb-19a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698683,121699,"Monastir, Singles Main, M-ITF-TUN-43A",monastir-singles-main-m-itf-tun-43a,,ITF Men,itf-men,6,Hardcourt outdoor,,False,False,False,False,0,2
11698735,121708,"S. Margherita Di Pula, Singles Main, W-ITF-ITA-16A",s-margherita-di-pula-singles-main-w-itf-ita-16a,,ITF Women,itf-women,19,Synthetic outdoor,,False,False,False,False,0,2
11698749,121716,"Kursumlijska Banja, Singles Main, W-ITF-SRB-17A",kursumlijska-banja-singles-main-w-itf-srb-17a,,ITF Women,itf-women,14,Red clay,,False,False,False,False,0,2
11698757,121694,"Santarem, Singles Main, W-ITF-POR-15A",santarem-singles-main-w-itf-por-15a,,ITF Women,itf-women,21,Hardcourt outdoor,,False,False,False,False,0,2
11698861,121682,"Forbach, Singles Main, M-ITF-FRA-19A",forbach-singles-main-m-itf-fra-19a,,ITF Men,itf-men,8,Carpet indoor,,False,False,False,False,0,2
11698870,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698871,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698872,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698873,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698874,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698875,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698876,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698877,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698878,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698879,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698880,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698881,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698882,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698883,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698884,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698885,121843,"Pazardzhik, Singles Qualifying, M-ITF-BUL-05A",pazardzhik-singles-qualifying-m-itf-bul-05a,,ITF Men,itf-men,4,Red clay,,False,False,False,False,0,2
11698931,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698932,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698933,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698934,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698935,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698936,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698937,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698938,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698939,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698940,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698941,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698942,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698943,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698944,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698945,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698946,121844,"S. Margherita Di Pula, Singles Q, M-ITF-ITA-27A",s-margherita-di-pula-singles-q-m-itf-ita-27a,,ITF Men,itf-men,2,Red clay,,False,False,False,False,0,2
11698947,121846,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-15A",sharm-elsheikh-singles-qualifying-w-itf-egy-15a,,ITF Women,itf-women,10,Hardcourt outdoor,,False,False,False,False,0,2
11698949,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698950,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698951,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698952,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698953,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698954,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698955,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698956,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698957,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698958,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698959,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698960,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698961,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698962,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698963,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698964,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698965,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698966,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698967,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698968,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698969,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698970,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698971,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698972,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
11698973,121847,"Sharm ElSheikh, Singles Qualifying, M-ITF-EGY-16A",sharm-elsheikh-singles-qualifying-m-itf-egy-16a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
